Codice Ripartizione geografica;Codice Regione;Codice Provincia (Storico);Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
5;19;082;282;082016;82016;Campofelice di Fitalia;;PA;0;0;467;2021;35,4561;2023;435;2023
5;19;082;282;082017;82017;Campofelice di Roccella;;PA;0;0;7605;2021;14,5115;2023;7759;2023
5;19;082;282;082018;82018;Campofiorito;;PA;0;0;1179;2021;21,6993;2023;1123;2023
5;19;082;282;082019;82019;Camporeale;;PA;0;0;3015;2021;38,7206;2023;2936;2023
5;19;082;282;082020;82020;Capaci;;PA;0;0;11333;2021;6,1204;2023;11334;2023
5;19;082;282;082021;82021;Carini;;PA;0;0;39275;2021;76,5877;2023;40254;2023
5;19;082;282;082022;82022;Castelbuono;;PA;0;0;8219;2021;60,7859;2023;8018;2023
5;19;082;282;082023;82023;Casteldaccia;;PA;0;0;11643;2021;33,9185;2023;11690;2023
5;19;082;282;082024;82024;Castellana Sicula;;PA;0;0;3089;2021;73,1963;2023;2974;2023
5;19;082;282;082025;82025;Castronovo di Sicilia;;PA;0;0;2865;2021;201,0401;2023;2779;2023
5;19;082;282;082026;82026;Cefalà Diana;;PA;0;0;987;2021;9,0593;2023;976;2023
5;19;082;282;082027;82027;Cefalù;;PA;0;0;13958;2021;66,2827;2023;13861;2023
5;19;082;282;082028;82028;Cerda;;PA;0;0;4942;2021;43,8343;2023;4866;2023
5;19;082;282;082029;82029;Chiusa Sclafani;;PA;0;0;2577;2021;57,5502;2023;2475;2023
5;19;082;282;082030;82030;Ciminna;;PA;0;0;3466;2021;56,4206;2023;3354;2023
5;19;082;282;082031;82031;Cinisi;;PA;0;0;11941;2021;33,1606;2023;11948;2023
5;19;082;282;082032;82032;Collesano;;PA;0;0;3691;2021;108,1648;2023;3654;2023
5;19;082;282;082033;82033;Contessa Entellina;;PA;0;0;1529;2021;136,4759;2023;1473;2023
5;19;082;282;082034;82034;Corleone;;PA;0;0;10493;2021;229,4546;2023;10279;2023
5;19;082;282;082035;82035;Ficarazzi;;PA;0;0;12899;2021;3,5295;2023;12823;2023
5;19;082;282;082036;82036;Gangi;;PA;0;0;6179;2021;127,4635;2023;5997;2023
5;19;082;282;082037;82037;Geraci Siculo;;PA;0;0;1720;2021;113,3464;2023;1684;2023
5;19;082;282;082038;82038;Giardinello;;PA;0;0;2293;2021;12,8842;2023;2245;2023
5;19;082;282;082039;82039;Giuliana;;PA;0;0;1731;2021;24,1411;2023;1668;2023
5;19;082;282;082040;82040;Godrano;;PA;0;0;1063;2021;39,2019;2023;1032;2023
5;19;082;282;082041;82041;Gratteri;;PA;0;0;873;2021;38,1661;2023;848;2023
5;19;082;282;082042;82042;Isnello;;PA;0;0;1334;2021;50,9969;2023;1283;2023
5;19;082;282;082043;82043;Isola delle Femmine;;PA;0;0;7084;2021;3,5681;2023;7031;2023
5;19;082;282;082044;82044;Lascari;;PA;0;0;3674;2021;10,3265;2023;3706;2023
5;19;082;282;082045;82045;Lercara Friddi;;PA;0;0;6329;2021;37,4914;2023;6115;2023
5;19;082;282;082046;82046;Marineo;;PA;0;0;6214;2021;33,2221;2023;6054;2023
5;19;082;282;082047;82047;Mezzojuso;;PA;0;0;2682;2021;49,2542;2023;2578;2023
5;19;082;282;082048;82048;Misilmeri;;PA;0;0;28894;2021;69,4887;2023;28939;2023
5;19;082;282;082049;82049;Monreale;;PA;0;0;38665;2021;530,1799;2023;38726;2023
5;19;082;282;082050;82050;Montelepre;;PA;0;0;5857;2021;9,8912;2023;5670;2023
5;19;082;282;082051;82051;Montemaggiore Belsito;;PA;0;0;2990;2021;32,0755;2023;2893;2023
5;19;082;282;082052;82052;Palazzo Adriano;;PA;0;0;1849;2021;130,0957;2023;1765;2023
5;19;082;282;082053;82053;Palermo;;PA;1;1;635439;2021;160,6676;2023;630427;2023
5;19;082;282;082054;82054;Partinico;;PA;0;0;30844;2021;108,0578;2023;30678;2023
5;19;082;282;082055;82055;Petralia Soprana;;PA;0;0;2992;2021;56,1025;2023;2905;2023
5;19;082;282;082056;82056;Petralia Sottana;;PA;0;0;2492;2021;178,3441;2023;2412;2023
5;19;082;282;082057;82057;Piana degli Albanesi;;PA;0;0;5703;2021;64,9167;2023;5321;2023
5;19;082;282;082058;82058;Polizzi Generosa;;PA;0;0;2975;2021;134,6583;2023;2860;2023
5;19;082;282;082059;82059;Pollina;;PA;0;0;2854;2021;49,9571;2023;2829;2023
5;19;082;282;082060;82060;Prizzi;;PA;0;0;4264;2021;95,0362;2023;4130;2023
5;19;082;282;082061;82061;Roccamena;;PA;0;0;1394;2021;33,7171;2023;1305;2023
5;19;082;282;082062;82062;Roccapalumba;;PA;0;0;2264;2021;31,5665;2023;2177;2023
5;19;082;282;082063;82063;San Cipirello;;PA;0;0;4998;2021;20,8520;2023;4886;2023
5;19;082;282;082064;82064;San Giuseppe Jato;;PA;0;0;8204;2021;29,7815;2023;8010;2023
5;19;082;282;082065;82065;San Mauro Castelverde;;PA;0;0;1384;2021;114,3652;2023;1315;2023
5;19;082;282;082066;82066;Santa Cristina Gela;;PA;0;0;990;2021;38,7414;2023;993;2023
5;19;082;282;082067;82067;Santa Flavia;;PA;0;0;10999;2021;14,5993;2023;11042;2023
5;19;082;282;082068;82068;Sciara;;PA;0;0;2569;2021;31,1930;2023;2492;2023
5;19;082;282;082069;82069;Sclafani Bagni;;PA;0;0;387;2021;134,9021;2023;369;2023
5;19;082;282;082070;82070;Termini Imerese;;PA;0;0;25082;2021;76,7619;2023;24865;2023
5;19;082;282;082071;82071;Terrasini;;PA;0;0;12706;2021;19,8453;2023;12982;2023
5;19;082;282;082072;82072;Torretta;;PA;0;0;4201;2021;25,5422;2023;4384;2023
5;19;082;282;082073;82073;Trabia;;PA;0;0;10505;2021;22,1261;2023;10644;2023
5;19;082;282;082074;82074;Trappeto;;PA;0;0;3055;2021;4,1958;2023;3106;2023
5;19;082;282;082075;82075;Ustica;;PA;0;0;1307;2021;8,2123;2023;1309;2023
5;19;082;282;082076;82076;Valledolmo;;PA;0;0;3227;2021;25,7793;2023;3124;2023
5;19;082;282;082077;82077;Ventimiglia di Sicilia;;PA;0;0;1851;2021;26,9003;2023;1768;2023
5;19;082;282;082078;82078;Vicari;;PA;0;0;2461;2021;85,9479;2023;2389;2023
5;19;082;282;082079;82079;Villabate;;PA;0;0;19731;2021;3,7976;2023;19521;2023
5;19;082;282;082080;82080;Villafrati;;PA;0;0;3083;2021;25,6441;2023;3104;2023
5;19;082;282;082081;82081;Scillato;;PA;0;0;614;2021;31,6956;2023;590;2023
5;19;082;282;082082;82082;Blufi;;PA;0;0;893;2021;21,9813;2023;859;2023
5;19;083;283;083001;83001;Alcara li Fusi;;ME;0;0;1742;2021;62,9345;2023;1654;2023
5;19;083;283;083002;83002;Alì;;ME;0;0;685;2021;15,9386;2023;632;2023
5;19;083;283;083003;83003;Alì Terme;;ME;0;0;2369;2021;6,2744;2023;2318;2023
5;19;083;283;083004;83004;Antillo;;ME;0;0;840;2021;43,6345;2023;795;2023
5;19;083;283;083005;83005;Barcellona Pozzo di Gotto;;ME;0;0;40029;2021;59,1442;2023;39817;2023
5;19;083;283;083006;83006;Basicò;;ME;0;0;532;2021;12,0686;2023;635;2023
5;19;083;283;083007;83007;Brolo;;ME;0;0;5753;2021;7,6900;2023;5748;2023
5;19;083;283;083008;83008;Capizzi;;ME;0;0;2888;2021;70,1665;2023;2816;2023
5;19;083;283;083009;83009;Capo d'Orlando;;ME;0;0;13102;2021;14,6025;2023;13111;2023
5;19;083;283;083010;83010;Capri Leone;;ME;0;0;4354;2021;6,7644;2023;4361;2023
5;19;083;283;083011;83011;Caronia;;ME;0;0;3093;2021;227,2808;2023;3001;2023
5;19;083;283;083012;83012;Casalvecchio Siculo;;ME;0;0;735;2021;33,6218;2023;718;2023
5;19;083;283;083013;83013;Castel di Lucio;;ME;0;0;1184;2021;28,7780;2023;1328;2023
5;19;083;283;083014;83014;Castell'Umberto;;ME;0;0;2878;2021;11,4281;2023;2815;2023
5;19;083;283;083015;83015;Castelmola;;ME;0;0;1062;2021;16,8280;2023;1071;2023
5;19;083;283;083016;83016;Castroreale;;ME;0;0;2244;2021;53,0695;2023;2266;2023
5;19;083;283;083017;83017;Cesarò;;ME;0;0;2204;2021;216,9304;2023;2115;2023
5;19;083;283;083018;83018;Condrò;;ME;0;0;464;2021;5,2787;2023;481;2023
5;19;083;283;083019;83019;Falcone;;ME;0;0;2785;2021;9,3460;2023;2812;2023
5;19;083;283;083020;83020;Ficarra;;ME;0;0;1316;2021;18,6565;2023;1283;2023
5;19;083;283;083021;83021;Fiumedinisi;;ME;0;0;1288;2021;36,6937;2023;1283;2023
5;19;083;283;083022;83022;Floresta;;ME;0;0;470;2021;31,3312;2023;468;2023
5;19;083;283;083023;83023;Fondachelli-Fantina;;ME;0;0;943;2021;42,2116;2023;1083;2023
5;19;083;283;083024;83024;Forza d'Agrò;;ME;0;0;848;2021;11,1889;2023;847;2023
5;19;083;283;083025;83025;Francavilla di Sicilia;;ME;0;0;3591;2021;82,7263;2023;3533;2023
5;19;083;283;083026;83026;Frazzanò;;ME;0;0;594;2021;6,9981;2023;561;2023
5;19;083;283;083027;83027;Furci Siculo;;ME;0;0;3221;2021;17,9133;2023;3193;2023
5;19;083;283;083028;83028;Furnari;;ME;0;0;3851;2021;13,5543;2023;4178;2023
5;19;083;283;083029;83029;Gaggi;;ME;0;0;3116;2021;7,6504;2023;3088;2023
5;19;083;283;083030;83030;Galati Mamertino;;ME;0;0;2328;2021;39,3108;2023;2206;2023
5;19;083;283;083031;83031;Gallodoro;;ME;0;0;336;2021;6,9083;2023;323;2023
5;19;083;283;083032;83032;Giardini-Naxos;;ME;0;0;9148;2021;5,3606;2023;9363;2023
5;19;083;283;083033;83033;Gioiosa Marea;;ME;0;0;6737;2021;26,4917;2023;6767;2023
5;19;083;283;083034;83034;Graniti;;ME;0;0;1449;2021;10,0475;2023;1453;2023
5;19;083;283;083035;83035;Gualtieri Sicaminò;;ME;0;0;1591;2021;14,3838;2023;1555;2023
5;19;083;283;083036;83036;Itala;;ME;0;0;1495;2021;10,9835;2023;1479;2023
5;19;083;283;083037;83037;Leni;;ME;0;0;681;2021;8,7941;2023;677;2023
5;19;083;283;083038;83038;Letojanni;;ME;0;0;2808;2021;6,7241;2023;2910;2023
5;19;083;283;083039;83039;Librizzi;;ME;0;0;1584;2021;23,3863;2023;1566;2023
5;19;083;283;083040;83040;Limina;;ME;0;0;738;2021;9,9925;2023;725;2023
5;19;083;283;083041;83041;Lipari;;ME;0;0;12508;2021;90,1281;2023;12676;2023
5;19;083;283;083042;83042;Longi;;ME;0;0;1350;2021;42,1098;2023;1290;2023
5;19;083;283;083043;83043;Malfa;;ME;0;0;978;2021;8,7444;2023;1004;2023
5;19;083;283;083044;83044;Malvagna;;ME;0;0;639;2021;6,7094;2023;608;2023
5;19;083;283;083045;83045;Mandanici;;ME;0;0;531;2021;11,8536;2023;493;2023
5;19;083;283;083046;83046;Mazzarrà Sant'Andrea;;ME;0;0;1400;2021;6,6942;2023;1390;2023
5;19;083;283;083047;83047;Merì;;ME;0;0;2322;2021;1,8504;2023;2309;2023
5;19;083;283;083048;83048;Messina;;ME;1;0;221246;2021;213,1243;2023;217959;2023
5;19;083;283;083049;83049;Milazzo;;ME;0;0;30397;2021;24,8562;2023;30028;2023
5;19;083;283;083050;83050;Militello Rosmarino;;ME;0;0;1174;2021;29,5355;2023;1147;2023
5;19;083;283;083051;83051;Mirto;;ME;0;0;906;2021;9,2691;2023;873;2023
5;19;083;283;083052;83052;Mistretta;;ME;0;0;4388;2021;127,4678;2023;4308;2023
5;19;083;283;083053;83053;Moio Alcantara;;ME;0;0;685;2021;8,5996;2023;686;2023
5;19;083;283;083054;83054;Monforte San Giorgio;;ME;0;0;2547;2021;32,2609;2023;2442;2023
5;19;083;283;083055;83055;Mongiuffi Melia;;ME;0;0;537;2021;24,3624;2023;520;2023
5;19;083;283;083056;83056;Montagnareale;;ME;0;0;1419;2021;16,3768;2023;1373;2023
5;19;083;283;083057;83057;Montalbano Elicona;;ME;0;0;2021;2021;67,8009;2023;2065;2023
5;19;083;283;083058;83058;Motta Camastra;;ME;0;0;811;2021;25,3089;2023;790;2023
5;19;083;283;083059;83059;Motta d'Affermo;;ME;0;0;672;2021;14,5768;2023;654;2023
5;19;083;283;083060;83060;Naso;;ME;0;0;3513;2021;36,7385;2023;3419;2023
5;19;083;283;083061;83061;Nizza di Sicilia;;ME;0;0;3543;2021;13,4154;2023;3520;2023
5;19;083;283;083062;83062;Novara di Sicilia;;ME;0;0;1186;2021;49,1782;2023;1131;2023
5;19;083;283;083063;83063;Oliveri;;ME;0;0;2048;2021;10,4349;2023;2174;2023
5;19;083;283;083064;83064;Pace del Mela;;ME;0;0;6011;2021;12,2454;2023;5962;2023
5;19;083;283;083065;83065;Pagliara;;ME;0;0;1135;2021;14,4793;2023;1116;2023
5;19;083;283;083066;83066;Patti;;ME;0;0;12802;2021;50,1180;2023;12680;2023
5;19;083;283;083067;83067;Pettineo;;ME;0;0;1235;2021;30,6165;2023;1239;2023
5;19;083;283;083068;83068;Piraino;;ME;0;0;3798;2021;16,9823;2023;3794;2023
5;19;083;283;083069;83069;Raccuja;;ME;0;0;889;2021;25,2017;2023;834;2023
5;19;083;283;083070;83070;Reitano;;ME;0;0;733;2021;14,1165;2023;716;2023
5;19;083;283;083071;83071;Roccafiorita;;ME;0;0;182;2021;1,1681;2023;178;2023
5;19;083;283;083072;83072;Roccalumera;;ME;0;0;3914;2021;8,9059;2023;4062;2023
5;19;083;283;083073;83073;Roccavaldina;;ME;0;0;1006;2021;7,1324;2023;1004;2023
5;19;083;283;083074;83074;Roccella Valdemone;;ME;0;0;567;2021;41,1510;2023;561;2023
5;19;083;283;083075;83075;Rodì Milici;;ME;0;0;1947;2021;36,5448;2023;1948;2023
5;19;083;283;083076;83076;Rometta;;ME;0;0;6529;2021;32,1449;2023;6584;2023
5;19;083;283;083077;83077;San Filippo del Mela;;ME;0;0;6791;2021;9,8472;2023;6694;2023
5;19;083;283;083078;83078;San Fratello;;ME;0;0;3323;2021;67,6292;2023;3222;2023
5;19;083;283;083079;83079;San Marco d'Alunzio;;ME;0;0;1812;2021;26,1407;2023;1818;2023
5;19;083;283;083080;83080;San Pier Niceto;;ME;0;0;2632;2021;36,6951;2023;2588;2023
5;19;083;283;083081;83081;San Piero Patti;;ME;0;0;2612;2021;41,8183;2023;2601;2023
5;19;083;283;083082;83082;San Salvatore di Fitalia;;ME;0;0;1150;2021;14,9964;2023;1119;2023
5;19;083;283;083083;83083;Santa Domenica Vittoria;;ME;0;0;873;2021;20,1635;2023;861;2023
5;19;083;283;083084;83084;Sant'Agata di Militello;;ME;0;0;11950;2021;34,2327;2023;11939;2023
5;19;083;283;083085;83085;Sant'Alessio Siculo;;ME;0;0;1527;2021;6,1691;2023;1547;2023
5;19;083;283;083086;83086;Santa Lucia del Mela;;ME;0;0;4428;2021;85,6739;2023;4373;2023
5;19;083;283;083087;83087;Santa Marina Salina;;ME;0;0;854;2021;8,8018;2023;856;2023
5;19;083;283;083088;83088;Sant'Angelo di Brolo;;ME;0;0;2806;2021;30,3860;2023;2717;2023
5;19;083;283;083089;83089;Santa Teresa di Riva;;ME;0;0;9337;2021;8,1175;2023;9265;2023
5;19;083;283;083090;83090;San Teodoro;;ME;0;0;1244;2021;13,9741;2023;1248;2023
5;19;083;283;083091;83091;Santo Stefano di Camastra;;ME;0;0;4415;2021;21,9182;2023;4349;2023
5;19;083;283;083092;83092;Saponara;;ME;0;0;3704;2021;26,2614;2023;3675;2023
5;19;083;283;083093;83093;Savoca;;ME;0;0;1697;2021;9,0754;2023;1727;2023
5;19;083;283;083094;83094;Scaletta Zanclea;;ME;0;0;1871;2021;4,7618;2023;1845;2023
5;19;083;283;083095;83095;Sinagra;;ME;0;0;2498;2021;24,0268;2023;2465;2023
5;19;083;283;083096;83096;Spadafora;;ME;0;0;4682;2021;10,5286;2023;4654;2023
5;19;083;283;083097;83097;Taormina;;ME;0;0;10473;2021;13,1350;2023;10498;2023
5;19;083;283;083098;83098;Torregrotta;;ME;0;0;7268;2021;4,1289;2023;7289;2023
5;19;083;283;083099;83099;Tortorici;;ME;0;0;5792;2021;70,5007;2023;5630;2023
5;19;083;283;083100;83100;Tripi;;ME;0;0;755;2021;54,6669;2023;746;2023
5;19;083;283;083101;83101;Tusa;;ME;0;0;2638;2021;41,0826;2023;2540;2023
5;19;083;283;083102;83102;Ucria;;ME;0;0;924;2021;26,2644;2023;875;2023
5;19;083;283;083103;83103;Valdina;;ME;0;0;1268;2021;2,6032;2023;1255;2023
5;19;083;283;083104;83104;Venetico;;ME;0;0;3918;2021;4,5170;2023;3965;2023
5;19;083;283;083105;83105;Villafranca Tirrena;;ME;0;0;8148;2021;14,2642;2023;7924;2023
5;19;083;283;083106;83106;Terme Vigliatore;;ME;0;0;7216;2021;13,2666;2023;7222;2023
5;19;083;283;083107;83107;Acquedolci;;ME;0;0;5494;2021;12,9641;2023;5485;2023
5;19;083;283;083108;83108;Torrenova;;ME;0;0;4484;2021;12,9916;2023;4507;2023
5;19;084;084;084001;84001;Agrigento;;AG;1;0;55849;2021;243,5678;2023;55367;2023
5;19;084;084;084002;84002;Alessandria della Rocca;;AG;0;0;2521;2021;62,2427;2023;2399;2023
5;19;084;084;084003;84003;Aragona;;AG;0;0;8860;2021;74,7673;2023;8682;2023
5;19;084;084;084004;84004;Bivona;;AG;0;0;3257;2021;88,5723;2023;3120;2023
5;19;084;084;084005;84005;Burgio;;AG;0;0;2509;2021;42,2308;2023;2474;2023
5;19;084;084;084006;84006;Calamonaci;;AG;0;0;1184;2021;32,8900;2023;1143;2023
5;19;084;084;084007;84007;Caltabellotta;;AG;0;0;3238;2021;124,0869;2023;3144;2023
5;19;084;084;084008;84008;Camastra;;AG;0;0;1947;2021;16,3153;2023;1980;2023
5;19;084;084;084009;84009;Cammarata;;AG;0;0;5920;2021;192,4520;2023;5837;2023
5;19;084;084;084010;84010;Campobello di Licata;;AG;0;0;9175;2021;81,3275;2023;9018;2023
5;19;084;084;084011;84011;Canicattì;;AG;0;0;34588;2021;91,8597;2023;34394;2023
5;19;084;084;084012;84012;Casteltermini;;AG;0;0;7384;2021;99,9810;2023;7217;2023
5;19;084;084;084013;84013;Castrofilippo;;AG;0;0;2645;2021;18,0751;2023;2592;2023
5;19;084;084;084014;84014;Cattolica Eraclea;;AG;0;0;3325;2021;62,0507;2023;3273;2023
5;19;084;084;084015;84015;Cianciana;;AG;0;0;3159;2021;38,0817;2023;3040;2023
5;19;084;084;084016;84016;Comitini;;AG;0;0;896;2021;21,8896;2023;836;2023
5;19;084;084;084017;84017;Favara;;AG;0;0;31913;2021;83,6216;2023;31515;2023
5;19;084;084;084018;84018;Grotte;;AG;0;0;5298;2021;23,9759;2023;5141;2023
5;19;084;084;084019;84019;Joppolo Giancaxio;;AG;0;0;1084;2021;19,1419;2023;1059;2023
5;19;084;084;084020;84020;Lampedusa e Linosa;;AG;0;0;6462;2021;26,0976;2023;6522;2023
5;19;084;084;084021;84021;Licata;;AG;0;0;34619;2021;179,8890;2023;34290;2023
5;19;084;084;084022;84022;Lucca Sicula;;AG;0;0;1733;2021;18,6322;2023;1697;2023
5;19;084;084;084023;84023;Menfi;;AG;0;0;11929;2021;113,5493;2023;11834;2023
5;19;084;084;084024;84024;Montallegro;;AG;0;0;2394;2021;27,4066;2023;2357;2023
5;19;084;084;084025;84025;Montevago;;AG;0;0;2743;2021;32,9092;2023;2654;2023
5;19;084;084;084026;84026;Naro;;AG;0;0;7051;2021;207,4874;2023;6971;2023
5;19;084;084;084027;84027;Palma di Montechiaro;;AG;0;0;21509;2021;77,0699;2023;21369;2023
5;19;084;084;084028;84028;Porto Empedocle;;AG;0;0;15661;2021;25,3826;2023;15600;2023
5;19;084;084;084029;84029;Racalmuto;;AG;0;0;7645;2021;68,1004;2023;7484;2023
5;19;084;084;084030;84030;Raffadali;;AG;0;0;12184;2021;22,2993;2023;11877;2023
5;19;084;084;084031;84031;Ravanusa;;AG;0;0;10500;2021;49,5006;2023;10284;2023
5;19;084;084;084032;84032;Realmonte;;AG;0;0;4384;2021;20,3692;2023;4395;2023
5;19;084;084;084033;84033;Ribera;;AG;0;0;17986;2021;118,4633;2023;17802;2023
5;19;084;084;084034;84034;Sambuca di Sicilia;;AG;0;0;5418;2021;96,3716;2023;5301;2023
5;19;084;084;084035;84035;San Biagio Platani;;AG;0;0;2919;2021;42,6679;2023;2836;2023
5;19;084;084;084036;84036;San Giovanni Gemini;;AG;0;0;7604;2021;26,5595;2023;7480;2023
5;19;084;084;084037;84037;Santa Elisabetta;;AG;0;0;2172;2021;16,1674;2023;2176;2023
5;19;084;084;084038;84038;Santa Margherita di Belice;;AG;0;0;6097;2021;67,2751;2023;5961;2023
5;19;084;084;084039;84039;Sant'Angelo Muxaro;;AG;0;0;1182;2021;64,5211;2023;1170;2023
5;19;084;084;084040;84040;Santo Stefano Quisquina;;AG;0;0;4159;2021;85,5156;2023;3998;2023
5;19;084;084;084041;84041;Sciacca;;AG;0;0;39263;2021;191,7163;2023;38749;2023
5;19;084;084;084042;84042;Siculiana;;AG;0;0;4176;2021;41,0958;2023;4149;2023
5;19;084;084;084043;84043;Villafranca Sicula;;AG;0;0;1345;2021;17,6290;2023;1321;2023
5;19;085;085;085001;85001;Acquaviva Platani;;CL;0;0;891;2021;14,6335;2023;855;2023
5;19;085;085;085002;85002;Bompensiere;;CL;0;0;513;2021;19,9464;2023;478;2023
5;19;085;085;085003;85003;Butera;;CL;0;0;4199;2021;298,4693;2023;4118;2023
5;19;085;085;085004;85004;Caltanissetta;;CL;1;0;59245;2021;421,2466;2023;58343;2023
5;19;085;085;085005;85005;Campofranco;;CL;0;0;2716;2021;36,1130;2023;2599;2023
5;19;085;085;085006;85006;Delia;;CL;0;0;3903;2021;12,3987;2023;3871;2023
5;19;085;085;085007;85007;Gela;;CL;0;0;71937;2021;279,1337;2023;70856;2023
5;19;085;085;085008;85008;Marianopoli;;CL;0;0;1642;2021;13,0703;2023;1553;2023
5;19;085;085;085009;85009;Mazzarino;;CL;0;0;11086;2021;295,5891;2023;10819;2023
5;19;085;085;085010;85010;Milena;;CL;0;0;2731;2021;24,6267;2023;2670;2023
5;19;085;085;085011;85011;Montedoro;;CL;0;0;1419;2021;14,5332;2023;1360;2023
5;19;085;085;085012;85012;Mussomeli;;CL;0;0;10011;2021;164,4248;2023;9915;2023
5;19;085;085;085013;85013;Niscemi;;CL;0;0;25179;2021;96,8172;2023;24885;2023
5;19;085;085;085014;85014;Resuttano;;CL;0;0;1767;2021;38,2733;2023;1720;2023
5;19;085;085;085015;85015;Riesi;;CL;0;0;10631;2021;66,9951;2023;10409;2023
5;19;085;085;085016;85016;San Cataldo;;CL;0;0;21212;2021;72,7745;2023;20668;2023
5;19;085;085;085017;85017;Santa Caterina Villarmosa;;CL;0;0;4785;2021;75,8140;2023;4572;2023
5;19;085;085;085018;85018;Serradifalco;;CL;0;0;5588;2021;41,9381;2023;5456;2023
5;19;085;085;085019;85019;Sommatino;;CL;0;0;6441;2021;34,7566;2023;6363;2023
5;19;085;085;085020;85020;Sutera;;CL;0;0;1209;2021;35,5836;2023;1156;2023
5;19;085;085;085021;85021;Vallelunga Pratameno;;CL;0;0;3164;2021;39,3739;2023;3061;2023
5;19;085;085;085022;85022;Villalba;;CL;0;0;1446;2021;41,8179;2023;1391;2023
5;19;086;086;086001;86001;Agira;;EN;0;0;7726;2021;164,0806;2023;7632;2023
5;19;086;086;086002;86002;Aidone;;EN;0;0;4284;2021;210,7760;2023;4208;2023
5;19;086;086;086003;86003;Assoro;;EN;0;0;4868;2021;112,1497;2023;4776;2023
5;19;086;086;086004;86004;Barrafranca;;EN;0;0;12000;2021;53,7119;2023;11664;2023
5;19;086;086;086005;86005;Calascibetta;;EN;0;0;4166;2021;89,1181;2023;4029;2023
5;19;086;086;086006;86006;Catenanuova;;EN;0;0;4546;2021;11,2249;2023;4454;2023
5;19;086;086;086007;86007;Centuripe;;EN;0;0;5129;2021;174,1942;2023;5011;2023
5;19;086;086;086008;86008;Cerami;;EN;0;0;1867;2021;95,0460;2023;1857;2023
5;19;086;086;086009;86009;Enna;;EN;1;0;25815;2021;358,7427;2023;25332;2023
5;19;086;086;086010;86010;Gagliano Castelferrato;;EN;0;0;3344;2021;56,2368;2023;3201;2023
5;19;086;086;086011;86011;Leonforte;;EN;0;0;12513;2021;84,3928;2023;12191;2023
5;19;086;086;086012;86012;Nicosia;;EN;0;0;12877;2021;218,5060;2023;12594;2023
5;19;086;086;086013;86013;Nissoria;;EN;0;0;2861;2021;61,8245;2023;2833;2023
5;19;086;086;086014;86014;Piazza Armerina;;EN;0;0;20733;2021;304,5375;2023;20619;2023
5;19;086;086;086015;86015;Pietraperzia;;EN;0;0;6387;2021;118,1098;2023;6315;2023
5;19;086;086;086016;86016;Regalbuto;;EN;0;0;6743;2021;170,2926;2023;6626;2023
5;19;086;086;086017;86017;Sperlinga;;EN;0;0;697;2021;59,1390;2023;675;2023
5;19;086;086;086018;86018;Troina;;EN;0;0;8642;2021;168,2777;2023;8405;2023
5;19;086;086;086019;86019;Valguarnera Caropepe;;EN;0;0;7082;2021;9,4134;2023;6846;2023
5;19;086;086;086020;86020;Villarosa;;EN;0;0;4450;2021;54,8919;2023;4288;2023
5;19;087;287;087001;87001;Aci Bonaccorsi;;CT;0;0;3525;2021;1,7242;2023;3558;2023
5;19;087;287;087002;87002;Aci Castello;;CT;0;0;17975;2021;8,7542;2023;17755;2023
5;19;087;287;087003;87003;Aci Catena;;CT;0;0;28124;2021;8,5078;2023;27740;2023
5;19;087;287;087004;87004;Acireale;;CT;0;0;50735;2021;40,4502;2023;50505;2023
5;19;087;287;087005;87005;Aci Sant'Antonio;;CT;0;0;18058;2021;14,3334;2023;18079;2023
5;19;087;287;087006;87006;Adrano;;CT;0;0;34110;2021;83,2209;2023;33781;2023
5;19;087;287;087007;87007;Belpasso;;CT;0;0;27851;2021;166,3266;2023;28177;2023
5;19;087;287;087008;87008;Biancavilla;;CT;0;0;23031;2021;70,2752;2023;22962;2023
5;19;087;287;087009;87009;Bronte;;CT;0;0;18307;2021;250,8570;2023;18222;2023
5;19;087;287;087010;87010;Calatabiano;;CT;0;0;5167;2021;26,4414;2023;5118;2023
5;19;087;287;087011;87011;Caltagirone;;CT;0;0;36058;2021;383,3734;2023;35610;2023
5;19;087;287;087012;87012;Camporotondo Etneo;;CT;0;0;5213;2021;6,5540;2023;5185;2023
5;19;087;287;087013;87013;Castel di Iudica;;CT;0;0;4309;2021;103,2096;2023;4256;2023
5;19;087;287;087014;87014;Castiglione di Sicilia;;CT;0;0;2930;2021;118,9020;2023;2889;2023
5;19;087;287;087015;87015;Catania;;CT;1;0;301104;2021;182,8180;2023;298680;2023
5;19;087;287;087016;87016;Fiumefreddo di Sicilia;;CT;0;0;9128;2021;12,1635;2023;9034;2023
5;19;087;287;087017;87017;Giarre;;CT;0;0;26685;2021;27,3544;2023;26508;2023
5;19;087;287;087018;87018;Grammichele;;CT;0;0;12566;2021;32,0662;2023;12353;2023
5;19;087;287;087019;87019;Gravina di Catania;;CT;0;0;25156;2021;5,1355;2023;25317;2023
5;19;087;287;087020;87020;Licodia Eubea;;CT;0;0;2762;2021;112,4452;2023;2755;2023
5;19;087;287;087021;87021;Linguaglossa;;CT;0;0;4995;2021;60,2466;2023;5055;2023
