Codice Ripartizione geografica;Codice Regione;Codice Provincia (Storico);Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
4;17;077;077;077007;77007;Craco;;MT;0;0;766;2011;77,0417;2019;668;2019
4;17;077;077;077008;77008;Ferrandina;;MT;0;0;8973;2011;218,1083;2019;8269;2019
4;17;077;077;077009;77009;Garaguso;;MT;0;0;1134;2011;38,6109;2019;1026;2019
4;17;077;077;077010;77010;Gorgoglione;;MT;0;0;1053;2011;34,9256;2019;903;2019
4;17;077;077;077011;77011;Grassano;;MT;0;0;5395;2011;41,6299;2019;4928;2019
4;17;077;077;077012;77012;Grottole;;MT;0;0;2371;2011;117,1502;2019;2152;2019
4;17;077;077;077013;77013;Irsina;;MT;0;0;5100;2011;263,4530;2019;4627;2019
4;17;077;077;077014;77014;Matera;;MT;1;0;59796;2011;392,0810;2019;60530;2019
4;17;077;077;077015;77015;Miglionico;;MT;0;0;2543;2011;88,8385;2019;2442;2019
4;17;077;077;077016;77016;Montalbano Jonico;;MT;0;0;7427;2011;135,9956;2019;6908;2019
4;17;077;077;077017;77017;Montescaglioso;;MT;0;0;10102;2011;175,7987;2019;9597;2019
4;17;077;077;077018;77018;Nova Siri;;MT;0;0;6596;2011;52,7498;2019;6716;2019
4;17;077;077;077019;77019;Oliveto Lucano;;MT;0;0;494;2011;31,1844;2019;384;2019
4;17;077;077;077020;77020;Pisticci;;MT;0;0;17361;2011;233,6684;2019;16978;2019
4;17;077;077;077021;77021;Policoro;;MT;0;0;15976;2011;67,6564;2019;17788;2019
4;17;077;077;077022;77022;Pomarico;;MT;0;0;4238;2011;129,6666;2019;4007;2019
4;17;077;077;077023;77023;Rotondella;;MT;0;0;2707;2011;76,7161;2019;2527;2019
4;17;077;077;077024;77024;Salandra;;MT;0;0;2934;2011;77,4371;2019;2641;2019
4;17;077;077;077025;77025;San Giorgio Lucano;;MT;0;0;1290;2011;39,2579;2019;1110;2019
4;17;077;077;077026;77026;San Mauro Forte;;MT;0;0;1710;2011;87,0579;2019;1377;2019
4;17;077;077;077027;77027;Stigliano;;MT;0;0;4685;2011;211,1428;2019;3871;2019
4;17;077;077;077028;77028;Tricarico;;MT;0;0;5669;2011;178,1606;2019;4971;2019
4;17;077;077;077029;77029;Tursi;;MT;0;0;5151;2011;159,9300;2019;4862;2019
4;17;077;077;077030;77030;Valsinni;;MT;0;0;1634;2011;32,2192;2019;1416;2019
4;17;077;077;077031;77031;Scanzano Jonico;;MT;0;0;7171;2011;72,1780;2019;7470;2019
4;18;078;078;078001;78001;Acquaformosa;;CS;0;0;1161;2011;22,7052;2019;1057;2019
4;18;078;078;078002;78002;Acquappesa;;CS;0;0;1910;2011;14,4536;2019;1765;2019
4;18;078;078;078003;78003;Acri;;CS;0;0;21458;2011;200,6273;2019;19937;2019
4;18;078;078;078004;78004;Aiello Calabro;;CS;0;0;1907;2011;38,5059;2019;1578;2019
4;18;078;078;078005;78005;Aieta;;CS;0;0;839;2011;48,2952;2019;748;2019
4;18;078;078;078006;78006;Albidona;;CS;0;0;1463;2011;64,6690;2019;1243;2019
4;18;078;078;078007;78007;Alessandria del Carretto;;CS;0;0;530;2011;41,1120;2019;384;2019
4;18;078;078;078008;78008;Altilia;;CS;0;0;737;2011;10,5604;2019;680;2019
4;18;078;078;078009;78009;Altomonte;;CS;0;0;4341;2011;65,7159;2019;4204;2019
4;18;078;078;078010;78010;Amantea;;CS;0;0;13754;2011;29,4560;2019;13941;2019
4;18;078;078;078011;78011;Amendolara;;CS;0;0;3001;2011;60,9084;2019;2785;2019
4;18;078;078;078012;78012;Aprigliano;;CS;0;0;2968;2011;122,4229;2019;2591;2019
4;18;078;078;078013;78013;Belmonte Calabro;;CS;0;0;2007;2011;23,9782;2019;1847;2019
4;18;078;078;078014;78014;Belsito;;CS;0;0;958;2011;11,5532;2019;905;2019
4;18;078;078;078015;78015;Belvedere Marittimo;;CS;0;0;9120;2011;37,0850;2019;9172;2019
4;18;078;078;078016;78016;Bianchi;;CS;0;0;1367;2011;33,3199;2019;1237;2019
4;18;078;078;078017;78017;Bisignano;;CS;0;0;10335;2011;86,1967;2019;10010;2019
4;18;078;078;078018;78018;Bocchigliero;;CS;0;0;1479;2011;98,8185;2019;1195;2019
4;18;078;078;078019;78019;Bonifati;;CS;0;0;2912;2011;33,8466;2019;2682;2019
4;18;078;078;078020;78020;Buonvicino;;CS;0;0;2354;2011;30,5945;2019;2155;2019
4;18;078;078;078021;78021;Calopezzati;;CS;0;0;1293;2011;22,5740;2019;1307;2019
4;18;078;078;078022;78022;Caloveto;;CS;0;0;1283;2011;24,9642;2019;1172;2019
4;18;078;078;078023;78023;Campana;;CS;0;0;1962;2011;104,6457;2019;1619;2019
4;18;078;078;078024;78024;Canna;;CS;0;0;785;2011;20,3671;2019;678;2019
4;18;078;078;078025;78025;Cariati;;CS;0;0;8644;2011;28,8228;2019;7801;2019
4;18;078;078;078026;78026;Carolei;;CS;0;0;3462;2011;15,4296;2019;3241;2019
4;18;078;078;078027;78027;Carpanzano;;CS;0;0;300;2011;14,2733;2019;224;2019
4;18;078;078;078029;78029;Cassano all'Ionio;;CS;0;0;17281;2011;159,0676;2019;17050;2019
4;18;078;078;078030;78030;Castiglione Cosentino;;CS;0;0;2978;2011;14,0869;2019;2840;2019
4;18;078;078;078031;78031;Castrolibero;;CS;0;0;9967;2011;11,5571;2019;9530;2019
4;18;078;078;078032;78032;Castroregio;;CS;0;0;345;2011;42,0574;2019;252;2019
4;18;078;078;078033;78033;Castrovillari;;CS;0;0;22515;2011;130,6354;2019;21666;2019
4;18;078;078;078034;78034;Celico;;CS;0;0;2883;2011;99,7468;2019;2760;2019
4;18;078;078;078035;78035;Cellara;;CS;0;0;511;2011;5,8584;2019;483;2019
4;18;078;078;078036;78036;Cerchiara di Calabria;;CS;0;0;2467;2011;81,9632;2019;2325;2019
4;18;078;078;078037;78037;Cerisano;;CS;0;0;3271;2011;15,3177;2019;2984;2019
4;18;078;078;078038;78038;Cervicati;;CS;0;0;888;2011;12,0861;2019;805;2019
4;18;078;078;078039;78039;Cerzeto;;CS;0;0;1328;2011;21,8954;2019;1295;2019
4;18;078;078;078040;78040;Cetraro;;CS;0;0;10260;2011;66,1416;2019;9757;2019
4;18;078;078;078041;78041;Civita;;CS;0;0;956;2011;27,6187;2019;872;2019
4;18;078;078;078042;78042;Cleto;;CS;0;0;1320;2011;18,9840;2019;1218;2019
4;18;078;078;078043;78043;Colosimi;;CS;0;0;1313;2011;25,5793;2019;1175;2019
4;18;078;078;078045;78045;Cosenza;;CS;1;0;69484;2011;37,8605;2019;65623;2019
4;18;078;078;078046;78046;Cropalati;;CS;0;0;1097;2011;33,6973;2019;1019;2019
4;18;078;078;078047;78047;Crosia;;CS;0;0;9481;2011;21,1022;2019;9698;2019
4;18;078;078;078048;78048;Diamante;;CS;0;0;5055;2011;12,2068;2019;5131;2019
4;18;078;078;078049;78049;Dipignano;;CS;0;0;4440;2011;23,3725;2019;4286;2019
4;18;078;078;078050;78050;Domanico;;CS;0;0;943;2011;23,6617;2019;923;2019
4;18;078;078;078051;78051;Fagnano Castello;;CS;0;0;3949;2011;29,6743;2019;3651;2019
4;18;078;078;078052;78052;Falconara Albanese;;CS;0;0;1405;2011;19,2708;2019;1336;2019
4;18;078;078;078053;78053;Figline Vegliaturo;;CS;0;0;1097;2011;4,1646;2019;1152;2019
4;18;078;078;078054;78054;Firmo;;CS;0;0;2184;2011;11,7008;2019;1955;2019
4;18;078;078;078055;78055;Fiumefreddo Bruzio;;CS;0;0;3078;2011;32,0600;2019;2853;2019
4;18;078;078;078056;78056;Francavilla Marittima;;CS;0;0;3025;2011;33,0161;2019;2842;2019
4;18;078;078;078057;78057;Frascineto;;CS;0;0;2239;2011;29,1137;2019;1960;2019
4;18;078;078;078058;78058;Fuscaldo;;CS;0;0;8072;2011;60,7961;2019;8044;2019
4;18;078;078;078059;78059;Grimaldi;;CS;0;0;1739;2011;24,7085;2019;1606;2019
4;18;078;078;078060;78060;Grisolia;;CS;0;0;2310;2011;51,7482;2019;2208;2019
4;18;078;078;078061;78061;Guardia Piemontese;;CS;0;0;1895;2011;21,4629;2019;1719;2019
4;18;078;078;078062;78062;Lago;;CS;0;0;2689;2011;49,9546;2019;2394;2019
4;18;078;078;078063;78063;Laino Borgo;;CS;0;0;2027;2011;57,0811;2019;1809;2019
4;18;078;078;078064;78064;Laino Castello;;CS;0;0;879;2011;37,3359;2019;779;2019
4;18;078;078;078065;78065;Lappano;;CS;0;0;986;2011;12,2096;2019;902;2019
4;18;078;078;078066;78066;Lattarico;;CS;0;0;4058;2011;43,9328;2019;3886;2019
4;18;078;078;078067;78067;Longobardi;;CS;0;0;2256;2011;18,2379;2019;2288;2019
4;18;078;078;078068;78068;Longobucco;;CS;0;0;3479;2011;212,2541;2019;2869;2019
4;18;078;078;078069;78069;Lungro;;CS;0;0;2517;2011;35,6500;2019;2322;2019
4;18;078;078;078070;78070;Luzzi;;CS;0;0;9568;2011;77,6003;2019;8999;2019
4;18;078;078;078071;78071;Maierà;;CS;0;0;1231;2011;17,7812;2019;1198;2019
4;18;078;078;078072;78072;Malito;;CS;0;0;812;2011;16,9158;2019;747;2019
4;18;078;078;078073;78073;Malvito;;CS;0;0;1867;2011;38,2373;2019;1727;2019
4;18;078;078;078074;78074;Mandatoriccio;;CS;0;0;2900;2011;37,3158;2019;2664;2019
4;18;078;078;078075;78075;Mangone;;CS;0;0;1823;2011;12,2730;2019;1876;2019
4;18;078;078;078076;78076;Marano Marchesato;;CS;0;0;3474;2011;5,0425;2019;3374;2019
4;18;078;078;078077;78077;Marano Principato;;CS;0;0;3119;2011;6,3222;2019;3104;2019
4;18;078;078;078078;78078;Marzi;;CS;0;0;996;2011;15,8110;2019;959;2019
4;18;078;078;078079;78079;Mendicino;;CS;0;0;9238;2011;35,6846;2019;9351;2019
4;18;078;078;078080;78080;Mongrassano;;CS;0;0;1661;2011;35,1555;2019;1530;2019
4;18;078;078;078081;78081;Montalto Uffugo;;CS;0;0;18168;2011;76,6698;2019;20227;2019
4;18;078;078;078082;78082;Montegiordano;;CS;0;0;1988;2011;35,8744;2019;1707;2019
4;18;078;078;078083;78083;Morano Calabro;;CS;0;0;4615;2011;116,2522;2019;4206;2019
4;18;078;078;078084;78084;Mormanno;;CS;0;0;3264;2011;78,8798;2019;2813;2019
4;18;078;078;078085;78085;Mottafollone;;CS;0;0;1274;2011;31,5829;2019;1154;2019
4;18;078;078;078086;78086;Nocara;;CS;0;0;422;2011;34,0460;2019;350;2019
4;18;078;078;078087;78087;Oriolo;;CS;0;0;2386;2011;85,6014;2019;1987;2019
4;18;078;078;078088;78088;Orsomarso;;CS;0;0;1338;2011;90,4127;2019;1201;2019
4;18;078;078;078089;78089;Paludi;;CS;0;0;1134;2011;41,7394;2019;1023;2019
4;18;078;078;078090;78090;Panettieri;;CS;0;0;345;2011;14,6663;2019;311;2019
4;18;078;078;078091;78091;Paola;;CS;0;0;16416;2011;42,8807;2019;15466;2019
4;18;078;078;078092;78092;Papasidero;;CS;0;0;808;2011;55,2168;2019;661;2019
4;18;078;078;078093;78093;Parenti;;CS;0;0;2249;2011;37,6176;2019;2116;2019
4;18;078;078;078094;78094;Paterno Calabro;;CS;0;0;1366;2011;24,2016;2019;1361;2019
4;18;078;078;078096;78096;Pedivigliano;;CS;0;0;878;2011;16,6546;2019;801;2019
4;18;078;078;078097;78097;Piane Crati;;CS;0;0;1414;2011;2,3317;2019;1410;2019
4;18;078;078;078098;78098;Pietrafitta;;CS;0;0;1377;2011;9,2390;2019;1207;2019
4;18;078;078;078099;78099;Pietrapaola;;CS;0;0;1173;2011;52,8163;2019;1051;2019
4;18;078;078;078100;78100;Plataci;;CS;0;0;830;2011;49,4092;2019;687;2019
4;18;078;078;078101;78101;Praia a Mare;;CS;0;0;6496;2011;23,5918;2019;6542;2019
4;18;078;078;078102;78102;Rende;;CS;0;0;33555;2011;55,2809;2019;35634;2019
4;18;078;078;078103;78103;Rocca Imperiale;;CS;0;0;3292;2011;55,0290;2019;3262;2019
4;18;078;078;078104;78104;Roggiano Gravina;;CS;0;0;7228;2011;44,8772;2019;6966;2019
4;18;078;078;078105;78105;Rogliano;;CS;0;0;5697;2011;41,6841;2019;5632;2019
4;18;078;078;078106;78106;Rose;;CS;0;0;4316;2011;47,4913;2019;4301;2019
4;18;078;078;078107;78107;Roseto Capo Spulico;;CS;0;0;1873;2011;30,6600;2019;1878;2019
4;18;078;078;078109;78109;Rota Greca;;CS;0;0;1178;2011;13,1240;2019;1045;2019
4;18;078;078;078110;78110;Rovito;;CS;0;0;3078;2011;10,6823;2019;3107;2019
4;18;078;078;078111;78111;San Basile;;CS;0;0;1065;2011;18,6715;2019;1014;2019
4;18;078;078;078112;78112;San Benedetto Ullano;;CS;0;0;1598;2011;19,5715;2019;1450;2019
4;18;078;078;078113;78113;San Cosmo Albanese;;CS;0;0;629;2011;11,5719;2019;601;2019
4;18;078;078;078114;78114;San Demetrio Corone;;CS;0;0;3665;2011;61,8737;2019;3283;2019
4;18;078;078;078115;78115;San Donato di Ninea;;CS;0;0;1491;2011;82,3970;2019;1240;2019
4;18;078;078;078116;78116;San Fili;;CS;0;0;2715;2011;20,9596;2019;2576;2019
4;18;078;078;078117;78117;Sangineto;;CS;0;0;1337;2011;27,5092;2019;1247;2019
4;18;078;078;078118;78118;San Giorgio Albanese;;CS;0;0;1555;2011;22,6832;2019;1368;2019
4;18;078;078;078119;78119;San Giovanni in Fiore;;CS;0;0;17912;2011;282,5284;2019;16595;2019
4;18;078;078;078120;78120;San Lorenzo Bellizzi;;CS;0;0;746;2011;40,6282;2019;569;2019
4;18;078;078;078121;78121;San Lorenzo del Vallo;;CS;0;0;3465;2011;22,9284;2019;3153;2019
4;18;078;078;078122;78122;San Lucido;;CS;0;0;5940;2011;27,1183;2019;5887;2019
4;18;078;078;078123;78123;San Marco Argentano;;CS;0;0;7282;2011;80,4949;2019;7229;2019
4;18;078;078;078124;78124;San Martino di Finita;;CS;0;0;1207;2011;23,8985;2019;969;2019
4;18;078;078;078125;78125;San Nicola Arcella;;CS;0;0;1751;2011;11,6934;2019;1882;2019
4;18;078;078;078126;78126;San Pietro in Amantea;;CS;0;0;534;2011;9,8441;2019;491;2019
4;18;078;078;078127;78127;San Pietro in Guarano;;CS;0;0;3649;2011;48,3442;2019;3531;2019
4;18;078;078;078128;78128;San Sosti;;CS;0;0;2200;2011;43,5465;2019;2084;2019
4;18;078;078;078129;78129;Santa Caterina Albanese;;CS;0;0;1244;2011;17,3426;2019;1165;2019
4;18;078;078;078130;78130;Santa Domenica Talao;;CS;0;0;1272;2011;36,1160;2019;1178;2019
4;18;078;078;078131;78131;Sant'Agata di Esaro;;CS;0;0;1990;2011;47,6249;2019;1784;2019
4;18;078;078;078132;78132;Santa Maria del Cedro;;CS;0;0;4897;2011;18,4204;2019;4940;2019
4;18;078;078;078133;78133;Santa Sofia d'Epiro;;CS;0;0;2748;2011;39,2169;2019;2374;2019
4;18;078;078;078134;78134;Santo Stefano di Rogliano;;CS;0;0;1640;2011;19,5644;2019;1682;2019
4;18;078;078;078135;78135;San Vincenzo La Costa;;CS;0;0;2158;2011;18,4163;2019;2082;2019
4;18;078;078;078136;78136;Saracena;;CS;0;0;3964;2011;109,1501;2019;3588;2019
4;18;078;078;078137;78137;Scala Coeli;;CS;0;0;1141;2011;67,4966;2019;887;2019
4;18;078;078;078138;78138;Scalea;;CS;0;0;10152;2011;22,5554;2019;11160;2019
4;18;078;078;078139;78139;Scigliano;;CS;0;0;1308;2011;17,4634;2019;1172;2019
4;18;078;078;078140;78140;Serra d'Aiello;;CS;0;0;549;2011;4,5118;2019;511;2019
4;18;078;078;078142;78142;Spezzano Albanese;;CS;0;0;7157;2011;32,2636;2019;6833;2019
4;18;078;078;078143;78143;Spezzano della Sila;;CS;0;0;4490;2011;80,2874;2019;4378;2019
4;18;078;078;078145;78145;Tarsia;;CS;0;0;2139;2011;48,2778;2019;1932;2019
4;18;078;078;078146;78146;Terranova da Sibari;;CS;0;0;4999;2011;43,4561;2019;4737;2019
4;18;078;078;078147;78147;Terravecchia;;CS;0;0;1019;2011;20,1208;2019;661;2019
4;18;078;078;078148;78148;Torano Castello;;CS;0;0;4573;2011;30,2216;2019;4487;2019
4;18;078;078;078149;78149;Tortora;;CS;0;0;5997;2011;58,2150;2019;6006;2019
4;18;078;078;078150;78150;Trebisacce;;CS;0;0;8734;2011;26,7168;2019;8850;2019
4;18;078;078;078152;78152;Vaccarizzo Albanese;;CS;0;0;1184;2011;8,5337;2019;1073;2019
4;18;078;078;078153;78153;Verbicaro;;CS;0;0;3212;2011;32,6418;2019;2800;2019
4;18;078;078;078154;78154;Villapiana;;CS;0;0;5181;2011;39,7330;2019;5425;2019
4;18;078;078;078155;78155;Zumpano;;CS;0;0;2468;2011;8,0838;2019;2644;2019
4;18;078;078;078156;78156;Casali del Manco;;CS;0;0;10381;2011;168,9546;2019;9799;2019
4;18;078;078;078157;78157;Corigliano-Rossano;;CS;0;0;74848;2011;346,5524;2019;75126;2019
4;18;079;079;079002;79002;Albi;;CZ;0;0;1010;2011;29,6368;2019;868;2019
4;18;079;079;079003;79003;Amaroni;;CZ;0;0;1885;2011;9,8829;2019;1743;2019
4;18;079;079;079004;79004;Amato;;CZ;0;0;837;2011;20,9328;2019;784;2019
4;18;079;079;079005;79005;Andali;;CZ;0;0;795;2011;17,8675;2019;688;2019
4;18;079;079;079007;79007;Argusto;;CZ;0;0;529;2011;6,8792;2019;477;2019
4;18;079;079;079008;79008;Badolato;;CZ;0;0;3183;2011;37,0665;2019;2897;2019
4;18;079;079;079009;79009;Belcastro;;CZ;0;0;1400;2011;53,2162;2019;1254;2019
4;18;079;079;079011;79011;Borgia;;CZ;0;0;7418;2011;42,3744;2019;7308;2019
4;18;079;079;079012;79012;Botricello;;CZ;0;0;4906;2011;15,4779;2019;5109;2019
4;18;079;079;079017;79017;Caraffa di Catanzaro;;CZ;0;0;1960;2011;25,0502;2019;1779;2019
4;18;079;079;079018;79018;Cardinale;;CZ;0;0;2334;2011;30,1190;2019;1958;2019
4;18;079;079;079020;79020;Carlopoli;;CZ;0;0;1622;2011;16,4125;2019;1456;2019
4;18;079;079;079023;79023;Catanzaro;;CZ;1;1;89364;2011;112,7223;2019;87397;2019
4;18;079;079;079024;79024;Cenadi;;CZ;0;0;598;2011;11,9153;2019;514;2019
4;18;079;079;079025;79025;Centrache;;CZ;0;0;415;2011;7,9582;2019;369;2019
4;18;079;079;079027;79027;Cerva;;CZ;0;0;1269;2011;21,3688;2019;1107;2019
4;18;079;079;079029;79029;Chiaravalle Centrale;;CZ;0;0;5883;2011;23,8247;2019;5284;2019
4;18;079;079;079030;79030;Cicala;;CZ;0;0;1008;2011;9,2845;2019;906;2019
4;18;079;079;079033;79033;Conflenti;;CZ;0;0;1437;2011;29,3399;2019;1350;2019
4;18;079;079;079034;79034;Cortale;;CZ;0;0;2217;2011;30,0099;2019;1971;2019
4;18;079;079;079036;79036;Cropani;;CZ;0;0;4306;2011;44,8062;2019;4694;2019
4;18;079;079;079039;79039;Curinga;;CZ;0;0;6708;2011;52,5252;2019;6626;2019
4;18;079;079;079042;79042;Davoli;;CZ;0;0;5407;2011;25,0251;2019;5440;2019
4;18;079;079;079043;79043;Decollatura;;CZ;0;0;3252;2011;50,8301;2019;3004;2019
4;18;079;079;079047;79047;Falerna;;CZ;0;0;3801;2011;24,0411;2019;3776;2019
4;18;079;079;079048;79048;Feroleto Antico;;CZ;0;0;2087;2011;22,3812;2019;2014;2019
4;18;079;079;079052;79052;Fossato Serralta;;CZ;0;0;614;2011;11,8533;2019;574;2019
4;18;079;079;079055;79055;Gagliato;;CZ;0;0;524;2011;7,0372;2019;441;2019
4;18;079;079;079056;79056;Gasperina;;CZ;0;0;2160;2011;6,7817;2019;2009;2019
4;18;079;079;079058;79058;Gimigliano;;CZ;0;0;3421;2011;33,5464;2019;3132;2019
4;18;079;079;079059;79059;Girifalco;;CZ;0;0;6120;2011;43,0791;2019;5745;2019
4;18;079;079;079060;79060;Gizzeria;;CZ;0;0;4522;2011;37,1937;2019;5126;2019
4;18;079;079;079061;79061;Guardavalle;;CZ;0;0;4752;2011;60,2658;2019;4282;2019
4;18;079;079;079063;79063;Isca sullo Ionio;;CZ;0;0;1614;2011;23,5552;2019;1544;2019
4;18;079;079;079065;79065;Jacurso;;CZ;0;0;623;2011;21,2035;2019;592;2019
4;18;079;079;079068;79068;Magisano;;CZ;0;0;1272;2011;31,9401;2019;1157;2019
4;18;079;079;079069;79069;Maida;;CZ;0;0;4457;2011;58,3341;2019;4502;2019
4;18;079;079;079071;79071;Marcedusa;;CZ;0;0;425;2011;15,6834;2019;401;2019
4;18;079;079;079072;79072;Marcellinara;;CZ;0;0;2253;2011;20,9053;2019;2193;2019
4;18;079;079;079073;79073;Martirano;;CZ;0;0;937;2011;14,8982;2019;850;2019
4;18;079;079;079074;79074;Martirano Lombardo;;CZ;0;0;1167;2011;19,8432;2019;1014;2019
4;18;079;079;079077;79077;Miglierina;;CZ;0;0;799;2011;13,9398;2019;717;2019
4;18;079;079;079080;79080;Montauro;;CZ;0;0;1583;2011;11,7399;2019;1691;2019
4;18;079;079;079081;79081;Montepaone;;CZ;0;0;4681;2011;16,8499;2019;5475;2019
4;18;079;079;079083;79083;Motta Santa Lucia;;CZ;0;0;871;2011;26,2959;2019;805;2019
4;18;079;079;079087;79087;Nocera Terinese;;CZ;0;0;4725;2011;46,5793;2019;4707;2019
4;18;079;079;079088;79088;Olivadi;;CZ;0;0;587;2011;7,1687;2019;511;2019
4;18;079;079;079089;79089;Palermiti;;CZ;0;0;1275;2011;18,3841;2019;1139;2019
4;18;079;079;079092;79092;Pentone;;CZ;0;0;2215;2011;12,3828;2019;1963;2019
4;18;079;079;079094;79094;Petrizzi;;CZ;0;0;1167;2011;21,8991;2019;1055;2019
4;18;079;079;079095;79095;Petronà;;CZ;0;0;2685;2011;46,1278;2019;2531;2019
4;18;079;079;079096;79096;Pianopoli;;CZ;0;0;2559;2011;24,6500;2019;2589;2019
4;18;079;079;079099;79099;Platania;;CZ;0;0;2232;2011;26,8396;2019;2007;2019
4;18;079;079;079108;79108;San Floro;;CZ;0;0;700;2011;18,3199;2019;715;2019
4;18;079;079;079110;79110;San Mango d'Aquino;;CZ;0;0;1639;2011;6,8918;2019;1476;2019
4;18;079;079;079114;79114;San Pietro a Maida;;CZ;0;0;4298;2011;16,4530;2019;3961;2019
4;18;079;079;079115;79115;San Pietro Apostolo;;CZ;0;0;1778;2011;11,7227;2019;1583;2019
4;18;079;079;079116;79116;San Sostene;;CZ;0;0;1311;2011;32,4844;2019;1388;2019
4;18;079;079;079117;79117;Santa Caterina dello Ionio;;CZ;0;0;2142;2011;40,6942;2019;2078;2019
4;18;079;079;079118;79118;Sant'Andrea Apostolo dello Ionio;;CZ;0;0;2072;2011;21,4332;2019;1799;2019
4;18;079;079;079122;79122;San Vito sullo Ionio;;CZ;0;0;1830;2011;17,1712;2019;1667;2019
4;18;079;079;079123;79123;Satriano;;CZ;0;0;3314;2011;21,1558;2019;3411;2019
4;18;079;079;079126;79126;Sellia;;CZ;0;0;511;2011;12,8090;2019;512;2019
4;18;079;079;079127;79127;Sellia Marina;;CZ;0;0;6987;2011;41,4550;2019;7580;2019
4;18;079;079;079129;79129;Serrastretta;;CZ;0;0;3249;2011;41,6486;2019;2997;2019
4;18;079;079;079130;79130;Sersale;;CZ;0;0;4767;2011;53,2973;2019;4434;2019
4;18;079;079;079131;79131;Settingiano;;CZ;0;0;2955;2011;14,3494;2019;3127;2019
4;18;079;079;079133;79133;Simeri Crichi;;CZ;0;0;4475;2011;46,7436;2019;4575;2019
4;18;079;079;079134;79134;Sorbo San Basile;;CZ;0;0;827;2011;59,2790;2019;785;2019
4;18;079;079;079137;79137;Soverato;;CZ;0;0;8841;2011;7,7924;2019;8787;2019
4;18;079;079;079138;79138;Soveria Mannelli;;CZ;0;0;3137;2011;20,4957;2019;2950;2019
4;18;079;079;079139;79139;Soveria Simeri;;CZ;0;0;1643;2011;22,2796;2019;1509;2019
4;18;079;079;079142;79142;Squillace;;CZ;0;0;3400;2011;34,3260;2019;3564;2019
4;18;079;079;079143;79143;Stalettì;;CZ;0;0;2443;2011;12,1084;2019;2353;2019
4;18;079;079;079146;79146;Taverna;;CZ;0;0;2705;2011;132,3058;2019;2556;2019
4;18;079;079;079147;79147;Tiriolo;;CZ;0;0;3897;2011;29,2624;2019;3729;2019
4;18;079;079;079148;79148;Torre di Ruggiero;;CZ;0;0;1131;2011;25,3698;2019;963;2019
4;18;079;079;079151;79151;Vallefiorita;;CZ;0;0;1849;2011;13,8782;2019;1588;2019
4;18;079;079;079157;79157;Zagarise;;CZ;0;0;1733;2011;49,3295;2019;1526;2019
4;18;079;079;079160;79160;Lamezia Terme;;CZ;0;0;70336;2011;162,4255;2019;68206;2019
4;18;080;280;080001;80001;Africo;;RC;0;0;3210;2011;53,8961;2019;2911;2019
4;18;080;280;080002;80002;Agnana Calabra;;RC;0;0;569;2011;8,4872;2019;496;2019
4;18;080;280;080003;80003;Anoia;;RC;0;0;2246;2011;10,1679;2019;2092;2019
4;18;080;280;080004;80004;Antonimina;;RC;0;0;1361;2011;22,9063;2019;1256;2019
4;18;080;280;080005;80005;Ardore;;RC;0;0;4760;2011;32,7748;2019;4881;2019
4;18;080;280;080006;80006;Bagaladi;;RC;0;0;1082;2011;30,0185;2019;973;2019
4;18;080;280;080007;80007;Bagnara Calabra;;RC;0;0;10622;2011;24,8528;2019;9698;2019
4;18;080;280;080008;80008;Benestare;;RC;0;0;2442;2011;18,7159;2019;2510;2019
4;18;080;280;080009;80009;Bianco;;RC;0;0;4125;2011;29,9844;2019;4055;2019
4;18;080;280;080010;80010;Bivongi;;RC;0;0;1398;2011;25,3448;2019;1242;2019
4;18;080;280;080011;80011;Bova;;RC;0;0;461;2011;46,9429;2019;406;2019
4;18;080;280;080012;80012;Bovalino;;RC;0;0;8814;2011;18,0561;2019;8771;2019
4;18;080;280;080013;80013;Bova Marina;;RC;0;0;4142;2011;29,4995;2019;4186;2019
4;18;080;280;080014;80014;Brancaleone;;RC;0;0;3624;2011;36,1371;2019;3408;2019
4;18;080;280;080015;80015;Bruzzano Zeffirio;;RC;0;0;1211;2011;20,7427;2019;1101;2019
4;18;080;280;080016;80016;Calanna;;RC;0;0;979;2011;10,9648;2019;809;2019
4;18;080;280;080017;80017;Camini;;RC;0;0;715;2011;17,4105;2019;726;2019
4;18;080;280;080018;80018;Campo Calabro;;RC;0;0;4410;2011;8,0092;2019;4409;2019
4;18;080;280;080019;80019;Candidoni;;RC;0;0;389;2011;26,9521;2019;415;2019
4;18;080;280;080020;80020;Canolo;;RC;0;0;801;2011;28,2971;2019;682;2019
4;18;080;280;080021;80021;Caraffa del Bianco;;RC;0;0;532;2011;11,4621;2019;478;2019
4;18;080;280;080022;80022;Cardeto;;RC;0;0;1822;2011;37,2657;2019;1458;2019
4;18;080;280;080023;80023;Careri;;RC;0;0;2410;2011;38,1623;2019;2176;2019
4;18;080;280;080024;80024;Casignana;;RC;0;0;773;2011;24,5414;2019;715;2019
4;18;080;280;080025;80025;Caulonia;;RC;0;0;7060;2011;101,7562;2019;6959;2019
4;18;080;280;080026;80026;Ciminà;;RC;0;0;595;2011;49,2342;2019;552;2019
