Codice Ripartizione geografica;Codice Regione;Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
1;01;001;001287;1287;Valperga;;TO;0;0;3163;2011;11,9094;2011;3190;2011
1;01;001;001288;1288;Valprato Soana;;TO;0;0;112;2011;71,8527;2011;110;2011
1;01;001;001289;1289;Varisella;;TO;0;0;830;2011;22,5579;2011;842;2011
1;01;001;001290;1290;Vauda Canavese;;TO;0;0;1465;2011;7,0929;2011;1474;2011
1;01;001;001291;1291;Venaus;;TO;0;0;959;2011;19,1435;2011;963;2011
1;01;001;001292;1292;Venaria Reale;;TO;0;0;33741;2011;20,4424;2011;34423;2011
1;01;001;001293;1293;Verolengo;;TO;0;0;4962;2011;29,4882;2011;4973;2011
1;01;001;001294;1294;Verrua Savoia;;TO;0;0;1459;2011;31,9431;2011;1474;2011
1;01;001;001295;1295;Vestignè;;TO;0;0;830;2011;12,0691;2011;839;2011
1;01;001;001296;1296;Vialfrè;;TO;0;0;254;2011;4,6453;2011;252;2011
1;01;001;001297;1297;Vico Canavese;;TO;0;0;882;2011;32,9363;2011;868;2011
1;01;001;001298;1298;Vidracco;;TO;0;0;500;2011;2,9677;2011;515;2011
1;01;001;001299;1299;Vigone;;TO;0;0;5217;2011;41,1543;2011;5237;2011
1;01;001;001300;1300;Villafranca Piemonte;;TO;0;0;4825;2011;50,7854;2011;4856;2011
1;01;001;001301;1301;Villanova Canavese;;TO;0;0;1135;2011;4,0306;2011;1159;2011
1;01;001;001302;1302;Villarbasse;;TO;0;0;3323;2011;10,4088;2011;3342;2011
1;01;001;001303;1303;Villar Dora;;TO;0;0;2951;2011;5,7067;2011;2974;2011
1;01;001;001304;1304;Villareggia;;TO;0;0;1012;2011;11,4091;2011;1036;2011
1;01;001;001305;1305;Villar Focchiardo;;TO;0;0;2068;2011;25,6868;2011;2060;2011
1;01;001;001306;1306;Villar Pellice;;TO;0;0;1120;2011;60,2927;2011;1114;2011
1;01;001;001307;1307;Villar Perosa;;TO;0;0;4149;2011;11,4228;2011;4167;2011
1;01;001;001308;1308;Villastellone;;TO;0;0;4864;2011;19,8767;2011;4874;2011
1;01;001;001309;1309;Vinovo;;TO;0;0;14108;2011;17,6941;2011;14241;2011
1;01;001;001310;1310;Virle Piemonte;;TO;0;0;1191;2011;14,0573;2011;1200;2011
1;01;001;001311;1311;Vische;;TO;0;0;1314;2011;17,0748;2011;1312;2011
1;01;001;001312;1312;Vistrorio;;TO;0;0;521;2011;4,6817;2011;521;2011
1;01;001;001313;1313;Viù;;TO;0;0;1118;2011;84,1119;2011;1126;2011
1;01;001;001314;1314;Volpiano;;TO;0;0;14998;2011;32,4629;2011;15212;2011
1;01;001;001315;1315;Volvera;;TO;0;0;8690;2011;20,9827;2011;8732;2011
1;01;002;002002;2002;Alagna Valsesia;;VC;0;0;420;2011;72,0383;2011;420;2011
1;01;002;002003;2003;Albano Vercellese;;VC;0;0;334;2011;13,7804;2011;334;2011
1;01;002;002004;2004;Alice Castello;;VC;0;0;2721;2011;24,5650;2011;2740;2011
1;01;002;002006;2006;Arborio;;VC;0;0;909;2011;23,3101;2011;930;2011
1;01;002;002007;2007;Asigliano Vercellese;;VC;0;0;1401;2011;26,3156;2011;1415;2011
1;01;002;002008;2008;Balmuccia;;VC;0;0;94;2011;9,7885;2011;102;2011
1;01;002;002009;2009;Balocco;;VC;0;0;239;2011;16,8079;2011;239;2011
1;01;002;002011;2011;Bianzè;;VC;0;0;2028;2011;41,8058;2011;2046;2011
1;01;002;002014;2014;Boccioleto;;VC;0;0;219;2011;33,8706;2011;222;2011
1;01;002;002015;2015;Borgo d'Ale;;VC;0;0;2588;2011;39,5707;2011;2618;2011
1;01;002;002016;2016;Borgosesia;;VC;0;0;13031;2011;41,0901;2011;13130;2011
1;01;002;002017;2017;Borgo Vercelli;;VC;0;0;2295;2011;19,2949;2011;2303;2011
1;01;002;002019;2019;Breia;;VC;0;0;178;2011;7,2305;2011;175;2011
1;01;002;002021;2021;Buronzo;;VC;0;0;916;2011;25,0776;2011;920;2011
1;01;002;002025;2025;Campertogno;;VC;0;0;243;2011;34,1364;2011;247;2011
1;01;002;002029;2029;Carcoforo;;VC;0;0;75;2011;22,8004;2011;74;2011
1;01;002;002030;2030;Caresana;;VC;0;0;1028;2011;24,1087;2011;1044;2011
1;01;002;002031;2031;Caresanablot;;VC;0;0;1137;2011;11,0218;2011;1140;2011
1;01;002;002032;2032;Carisio;;VC;0;0;864;2011;30,1062;2011;889;2011
1;01;002;002033;2033;Casanova Elvo;;VC;0;0;265;2011;16,2050;2011;267;2011
1;01;002;002035;2035;San Giacomo Vercellese;;VC;0;0;329;2011;9,6044;2011;330;2011
1;01;002;002038;2038;Cellio;;VC;0;0;849;2011;10,0488;2011;851;2011
1;01;002;002041;2041;Cervatto;;VC;0;0;48;2011;9,5380;2011;47;2011
1;01;002;002042;2042;Cigliano;;VC;0;0;4547;2011;25,3078;2011;4550;2011
1;01;002;002043;2043;Civiasco;;VC;0;0;265;2011;7,3878;2011;269;2011
1;01;002;002045;2045;Collobiano;;VC;0;0;105;2011;9,2234;2011;105;2011
1;01;002;002047;2047;Costanzana;;VC;0;0;816;2011;20,9676;2011;817;2011
1;01;002;002048;2048;Cravagliana;;VC;0;0;278;2011;34,8563;2011;279;2011
1;01;002;002049;2049;Crescentino;;VC;0;0;7984;2011;48,2233;2011;8026;2011
1;01;002;002052;2052;Crova;;VC;0;0;410;2011;14,0162;2011;409;2011
1;01;002;002054;2054;Desana;;VC;0;0;1055;2011;16,4768;2011;1061;2011
1;01;002;002057;2057;Fobello;;VC;0;0;219;2011;28,1403;2011;218;2011
1;01;002;002058;2058;Fontanetto Po;;VC;0;0;1203;2011;23,2424;2011;1220;2011
1;01;002;002059;2059;Formigliana;;VC;0;0;550;2011;16,7629;2011;562;2011
1;01;002;002061;2061;Gattinara;;VC;0;0;8272;2011;33,6659;2011;8275;2011
1;01;002;002062;2062;Ghislarengo;;VC;0;0;899;2011;12,5030;2011;902;2011
1;01;002;002065;2065;Greggio;;VC;0;0;382;2011;11,8817;2011;380;2011
1;01;002;002066;2066;Guardabosone;;VC;0;0;340;2011;6,0875;2011;335;2011
1;01;002;002067;2067;Lamporo;;VC;0;0;546;2011;9,6440;2011;545;2011
1;01;002;002068;2068;Lenta;;VC;0;0;878;2011;18,9701;2011;898;2011
1;01;002;002070;2070;Lignana;;VC;0;0;579;2011;22,5740;2011;580;2011
1;01;002;002071;2071;Livorno Ferraris;;VC;0;0;4450;2011;58,0280;2011;4501;2011
1;01;002;002072;2072;Lozzolo;;VC;0;0;819;2011;6,6672;2011;829;2011
1;01;002;002078;2078;Mollia;;VC;0;0;104;2011;13,9178;2011;106;2011
1;01;002;002079;2079;Moncrivello;;VC;0;0;1465;2011;20,1818;2011;1482;2011
1;01;002;002082;2082;Motta de' Conti;;VC;0;0;804;2011;11,7150;2011;803;2011
1;01;002;002088;2088;Olcenengo;;VC;0;0;754;2011;16,5035;2011;768;2011
1;01;002;002089;2089;Oldenico;;VC;0;0;252;2011;6,5270;2011;250;2011
1;01;002;002090;2090;Palazzolo Vercellese;;VC;0;0;1292;2011;13,9396;2011;1292;2011
1;01;002;002091;2091;Pertengo;;VC;0;0;321;2011;8,2949;2011;323;2011
1;01;002;002093;2093;Pezzana;;VC;0;0;1346;2011;17,3517;2011;1343;2011
1;01;002;002096;2096;Pila;;VC;0;0;137;2011;8,6903;2011;144;2011
1;01;002;002097;2097;Piode;;VC;0;0;193;2011;13,5976;2011;194;2011
1;01;002;002102;2102;Postua;;VC;0;0;594;2011;16,1782;2011;598;2011
1;01;002;002104;2104;Prarolo;;VC;0;0;672;2011;11,5388;2011;685;2011
1;01;002;002107;2107;Quarona;;VC;0;0;4246;2011;16,1560;2011;4232;2011
1;01;002;002108;2108;Quinto Vercellese;;VC;0;0;400;2011;10,9022;2011;402;2011
1;01;002;002110;2110;Rassa;;VC;0;0;66;2011;43,2698;2011;67;2011
1;01;002;002111;2111;Rima San Giuseppe;;VC;0;0;67;2011;36,0226;2011;68;2011
1;01;002;002112;2112;Rimasco;;VC;0;0;123;2011;24,3032;2011;122;2011
1;01;002;002113;2113;Rimella;;VC;0;0;137;2011;26,2702;2011;136;2011
1;01;002;002114;2114;Riva Valdobbia;;VC;0;0;251;2011;61,1321;2011;256;2011
1;01;002;002115;2115;Rive;;VC;0;0;469;2011;9,4089;2011;478;2011
1;01;002;002116;2116;Roasio;;VC;0;0;2465;2011;27,9160;2011;2482;2011
1;01;002;002118;2118;Ronsecco;;VC;0;0;580;2011;24,4754;2011;589;2011
1;01;002;002121;2121;Rossa;;VC;0;0;194;2011;11,8379;2011;192;2011
1;01;002;002122;2122;Rovasenda;;VC;0;0;979;2011;29,2681;2011;984;2011
1;01;002;002123;2123;Sabbia;;VC;0;0;57;2011;14,8536;2011;57;2011
1;01;002;002126;2126;Salasco;;VC;0;0;237;2011;12,1875;2011;235;2011
1;01;002;002127;2127;Sali Vercellese;;VC;0;0;114;2011;8,7766;2011;114;2011
1;01;002;002128;2128;Saluggia;;VC;0;0;4170;2011;31,5982;2011;4193;2011
1;01;002;002131;2131;San Germano Vercellese;;VC;0;0;1768;2011;30,6327;2011;1774;2011
1;01;002;002133;2133;Santhià;;VC;0;0;8825;2011;53,1294;2011;8867;2011
1;01;002;002134;2134;Scopa;;VC;0;0;391;2011;22,5335;2011;387;2011
1;01;002;002135;2135;Scopello;;VC;0;0;402;2011;18,2544;2011;407;2011
1;01;002;002137;2137;Serravalle Sesia;;VC;0;0;5141;2011;20,9053;2011;5209;2011
1;01;002;002142;2142;Stroppiana;;VC;0;0;1258;2011;18,3140;2011;1261;2011
1;01;002;002147;2147;Tricerro;;VC;0;0;709;2011;12,2491;2011;711;2011
1;01;002;002148;2148;Trino;;VC;0;0;7437;2011;70,6054;2011;7447;2011
1;01;002;002150;2150;Tronzano Vercellese;;VC;0;0;3558;2011;44,7508;2011;3577;2011
1;01;002;002152;2152;Valduggia;;VC;0;0;2117;2011;28,4259;2011;2115;2011
1;01;002;002156;2156;Varallo;;VC;0;0;7485;2011;88,1193;2011;7481;2011
1;01;002;002158;2158;Vercelli;;VC;1;0;46308;2011;79,7743;2011;46645;2011
1;01;002;002163;2163;Villarboit;;VC;0;0;465;2011;25,5109;2011;463;2011
1;01;002;002164;2164;Villata;;VC;0;0;1618;2011;14,5822;2011;1611;2011
1;01;002;002166;2166;Vocca;;VC;0;0;162;2011;20,2573;2011;166;2011
1;01;003;003001;3001;Agrate Conturbia;;NO;0;0;1554;2011;14,5364;2011;1571;2011
1;01;003;003002;3002;Ameno;;NO;0;0;874;2011;9,9965;2011;869;2011
1;01;003;003006;3006;Armeno;;NO;0;0;2201;2011;31,5154;2011;2201;2011
1;01;003;003008;3008;Arona;;NO;0;0;14195;2011;15,1698;2011;14206;2011
1;01;003;003012;3012;Barengo;;NO;0;0;852;2011;19,4928;2011;845;2011
1;01;003;003016;3016;Bellinzago Novarese;;NO;0;0;9375;2011;39,1786;2011;9450;2011
1;01;003;003018;3018;Biandrate;;NO;0;0;1200;2011;12,4536;2011;1228;2011
1;01;003;003019;3019;Boca;;NO;0;0;1227;2011;9,6080;2011;1229;2011
1;01;003;003021;3021;Bogogno;;NO;0;0;1325;2011;8,5097;2011;1340;2011
1;01;003;003022;3022;Bolzano Novarese;;NO;0;0;1176;2011;3,3043;2011;1179;2011
1;01;003;003023;3023;Borgolavezzaro;;NO;0;0;2083;2011;21,0913;2011;2093;2011
1;01;003;003024;3024;Borgomanero;;NO;0;0;21166;2011;32,2699;2011;21349;2011
1;01;003;003025;3025;Borgo Ticino;;NO;0;0;4929;2011;13,3738;2011;4994;2011
1;01;003;003026;3026;Briga Novarese;;NO;0;0;3050;2011;4,7479;2011;3053;2011
1;01;003;003027;3027;Briona;;NO;0;0;1234;2011;24,7562;2011;1243;2011
1;01;003;003030;3030;Caltignaga;;NO;0;0;2585;2011;22,3213;2011;2612;2011
1;01;003;003032;3032;Cameri;;NO;0;0;10770;2011;39,9850;2011;10885;2011
1;01;003;003036;3036;Carpignano Sesia;;NO;0;0;2578;2011;14,6557;2011;2573;2011
1;01;003;003037;3037;Casalbeltrame;;NO;0;0;1076;2011;16,0407;2011;1079;2011
1;01;003;003039;3039;Casaleggio Novara;;NO;0;0;930;2011;10,5310;2011;943;2011
1;01;003;003040;3040;Casalino;;NO;0;0;1555;2011;39,4901;2011;1583;2011
1;01;003;003041;3041;Casalvolone;;NO;0;0;867;2011;17,4849;2011;882;2011
1;01;003;003042;3042;Castellazzo Novarese;;NO;0;0;323;2011;10,7918;2011;334;2011
1;01;003;003043;3043;Castelletto sopra Ticino;;NO;0;0;10005;2011;14,6411;2011;10102;2011
1;01;003;003044;3044;Cavaglietto;;NO;0;0;407;2011;6,4855;2011;404;2011
1;01;003;003045;3045;Cavaglio d'Agogna;;NO;0;0;1280;2011;9,8335;2011;1290;2011
1;01;003;003047;3047;Cavallirio;;NO;0;0;1249;2011;8,3261;2011;1264;2011
1;01;003;003049;3049;Cerano;;NO;0;0;6728;2011;32,6332;2011;6855;2011
1;01;003;003051;3051;Colazza;;NO;0;0;463;2011;3,1618;2011;475;2011
1;01;003;003052;3052;Comignago;;NO;0;0;1223;2011;4,4493;2011;1215;2011
1;01;003;003055;3055;Cressa;;NO;0;0;1571;2011;7,1035;2011;1597;2011
1;01;003;003058;3058;Cureggio;;NO;0;0;2604;2011;8,5068;2011;2620;2011
1;01;003;003060;3060;Divignano;;NO;0;0;1445;2011;5,0977;2011;1463;2011
1;01;003;003062;3062;Dormelletto;;NO;0;0;2643;2011;7,2522;2011;2692;2011
1;01;003;003065;3065;Fara Novarese;;NO;0;0;2113;2011;9,2147;2011;2109;2011
1;01;003;003066;3066;Fontaneto d'Agogna;;NO;0;0;2731;2011;21,1702;2011;2743;2011
1;01;003;003068;3068;Galliate;;NO;0;0;15008;2011;29,3662;2011;15203;2011
1;01;003;003069;3069;Garbagna Novarese;;NO;0;0;1350;2011;10,0494;2011;1379;2011
1;01;003;003070;3070;Gargallo;;NO;0;0;1869;2011;3,7542;2011;1883;2011
1;01;003;003071;3071;Gattico;;NO;0;0;3361;2011;16,2884;2011;3378;2011
1;01;003;003073;3073;Ghemme;;NO;0;0;3617;2011;20,6442;2011;3663;2011
1;01;003;003076;3076;Gozzano;;NO;0;0;5601;2011;12,5821;2011;5582;2011
1;01;003;003077;3077;Granozzo con Monticello;;NO;0;0;1432;2011;19,5208;2011;1436;2011
1;01;003;003079;3079;Grignasco;;NO;0;0;4691;2011;14,3337;2011;4684;2011
1;01;003;003082;3082;Invorio;;NO;0;0;4464;2011;17,3717;2011;4492;2011
1;01;003;003083;3083;Landiona;;NO;0;0;590;2011;7,2834;2011;588;2011
1;01;003;003084;3084;Lesa;;NO;0;0;2236;2011;13,5806;2011;2272;2011
1;01;003;003088;3088;Maggiora;;NO;0;0;1742;2011;10,6587;2011;1748;2011
1;01;003;003090;3090;Mandello Vitta;;NO;0;0;244;2011;5,8541;2011;246;2011
1;01;003;003091;3091;Marano Ticino;;NO;0;0;1554;2011;7,7879;2011;1564;2011
1;01;003;003093;3093;Massino Visconti;;NO;0;0;1111;2011;6,8639;2011;1117;2011
1;01;003;003095;3095;Meina;;NO;0;0;2556;2011;7,5349;2011;2571;2011
1;01;003;003097;3097;Mezzomerico;;NO;0;0;1176;2011;7,7187;2011;1189;2011
1;01;003;003098;3098;Miasino;;NO;0;0;887;2011;5,5210;2011;885;2011
1;01;003;003100;3100;Momo;;NO;0;0;2673;2011;23,5907;2011;2696;2011
1;01;003;003103;3103;Nebbiuno;;NO;0;0;1856;2011;8,2651;2011;1879;2011
1;01;003;003104;3104;Nibbiola;;NO;0;0;792;2011;11,3421;2011;785;2011
1;01;003;003106;3106;Novara;;NO;1;0;101952;2011;103,0492;2011;103448;2011
1;01;003;003108;3108;Oleggio;;NO;0;0;13650;2011;37,7943;2011;13706;2011
1;01;003;003109;3109;Oleggio Castello;;NO;0;0;1968;2011;5,9351;2011;1967;2011
1;01;003;003112;3112;Orta San Giulio;;NO;0;0;1163;2011;6,6500;2011;1172;2011
1;01;003;003114;3114;Paruzzaro;;NO;0;0;2088;2011;5,2272;2011;2086;2011
1;01;003;003115;3115;Pella;;NO;0;0;1038;2011;8,1345;2011;1041;2011
1;01;003;003116;3116;Pettenasco;;NO;0;0;1368;2011;7,0713;2011;1374;2011
1;01;003;003119;3119;Pisano;;NO;0;0;770;2011;2,7659;2011;778;2011
1;01;003;003120;3120;Pogno;;NO;0;0;1538;2011;9,8653;2011;1548;2011
1;01;003;003121;3121;Pombia;;NO;0;0;2182;2011;12,2966;2011;2199;2011
1;01;003;003122;3122;Prato Sesia;;NO;0;0;1993;2011;12,1260;2011;2001;2011
1;01;003;003129;3129;Recetto;;NO;0;0;916;2011;8,8526;2011;928;2011
1;01;003;003130;3130;Romagnano Sesia;;NO;0;0;4049;2011;17,9764;2011;4082;2011
1;01;003;003131;3131;Romentino;;NO;0;0;5379;2011;17,6906;2011;5420;2011
1;01;003;003133;3133;San Maurizio d'Opaglio;;NO;0;0;3104;2011;8,5099;2011;3126;2011
1;01;003;003134;3134;San Nazzaro Sesia;;NO;0;0;690;2011;11,4512;2011;699;2011
1;01;003;003135;3135;San Pietro Mosezzo;;NO;0;0;1996;2011;34,8992;2011;2001;2011
1;01;003;003138;3138;Sillavengo;;NO;0;0;595;2011;9,5352;2011;598;2011
1;01;003;003139;3139;Sizzano;;NO;0;0;1446;2011;10,7543;2011;1451;2011
1;01;003;003140;3140;Soriso;;NO;0;0;781;2011;6,3719;2011;778;2011
1;01;003;003141;3141;Sozzago;;NO;0;0;1055;2011;12,9144;2011;1058;2011
1;01;003;003143;3143;Suno;;NO;0;0;2808;2011;21,3271;2011;2806;2011
1;01;003;003144;3144;Terdobbiate;;NO;0;0;500;2011;8,4632;2011;507;2011
1;01;003;003146;3146;Tornaco;;NO;0;0;876;2011;13,2408;2011;880;2011
1;01;003;003149;3149;Trecate;;NO;0;0;19856;2011;38,2224;2011;20234;2011
1;01;003;003153;3153;Vaprio d'Agogna;;NO;0;0;1015;2011;10,0123;2011;1028;2011
1;01;003;003154;3154;Varallo Pombia;;NO;0;0;5004;2011;13,6120;2011;5019;2011
1;01;003;003157;3157;Veruno;;NO;0;0;1844;2011;9,8717;2011;1855;2011
1;01;003;003158;3158;Vespolate;;NO;0;0;2067;2011;17,7798;2011;2079;2011
1;01;003;003159;3159;Vicolungo;;NO;0;0;883;2011;13,2939;2011;896;2011
1;01;003;003164;3164;Vinzaglio;;NO;0;0;588;2011;15,4636;2011;592;2011
1;01;004;004001;4001;Acceglio;;CN;0;0;174;2011;151,5276;2011;174;2011
1;01;004;004002;4002;Aisone;;CN;0;0;254;2011;36,9173;2011;253;2011
1;01;004;004003;4003;Alba;;CN;0;0;30804;2011;53,5853;2011;31186;2011
1;01;004;004004;4004;Albaretto della Torre;;CN;0;0;259;2011;4,5899;2011;262;2011
1;01;004;004005;4005;Alto;;CN;0;0;121;2011;7,4616;2011;123;2011
1;01;004;004006;4006;Argentera;;CN;0;0;79;2011;76,2591;2011;81;2011
1;01;004;004007;4007;Arguello;;CN;0;0;201;2011;4,9174;2011;203;2011
1;01;004;004008;4008;Bagnasco;;CN;0;0;1038;2011;30,9490;2011;1044;2011
1;01;004;004009;4009;Bagnolo Piemonte;;CN;0;0;6040;2011;63,2505;2011;6056;2011
1;01;004;004010;4010;Baldissero d'Alba;;CN;0;0;1086;2011;15,3257;2011;1106;2011
1;01;004;004011;4011;Barbaresco;;CN;0;0;677;2011;7,7637;2011;681;2011
1;01;004;004012;4012;Barge;;CN;0;0;7861;2011;81,9923;2011;7927;2011
1;01;004;004013;4013;Barolo;;CN;0;0;705;2011;5,6892;2011;714;2011
1;01;004;004014;4014;Bastia Mondovì;;CN;0;0;646;2011;12,0006;2011;651;2011
1;01;004;004015;4015;Battifollo;;CN;0;0;234;2011;11,1195;2011;240;2011
1;01;004;004016;4016;Beinette;;CN;0;0;3200;2011;17,6865;2011;3245;2011
1;01;004;004017;4017;Bellino;;CN;0;0;135;2011;62,0700;2011;136;2011
1;01;004;004018;4018;Belvedere Langhe;;CN;0;0;370;2011;5,0030;2011;365;2011
1;01;004;004019;4019;Bene Vagienna;;CN;0;0;3671;2011;48,9673;2011;3700;2011
1;01;004;004020;4020;Benevello;;CN;0;0;457;2011;5,4389;2011;465;2011
1;01;004;004021;4021;Bergolo;;CN;0;0;67;2011;3,1118;2011;65;2011
1;01;004;004022;4022;Bernezzo;;CN;0;0;3785;2011;25,8445;2011;3813;2011
1;01;004;004023;4023;Bonvicino;;CN;0;0;107;2011;7,2409;2011;108;2011
1;01;004;004024;4024;Borgomale;;CN;0;0;389;2011;8,4778;2011;389;2011
1;01;004;004025;4025;Borgo San Dalmazzo;;CN;0;0;12372;2011;22,3397;2011;12456;2011
1;01;004;004026;4026;Bosia;;CN;0;0;181;2011;5,5405;2011;183;2011
1;01;004;004027;4027;Bossolasco;;CN;0;0;676;2011;14,5453;2011;707;2011
1;01;004;004028;4028;Boves;;CN;0;0;9725;2011;50,9483;2011;9756;2011
1;01;004;004029;4029;Bra;;CN;0;0;28935;2011;59,5298;2011;29613;2011
1;01;004;004030;4030;Briaglia;;CN;0;0;324;2011;6,2376;2011;333;2011
1;01;004;004031;4031;Briga Alta;;CN;0;0;48;2011;52,1796;2011;47;2011
1;01;004;004032;4032;Brondello;;CN;0;0;287;2011;10,1240;2011;294;2011
1;01;004;004033;4033;Brossasco;;CN;0;0;1109;2011;28,0639;2011;1121;2011
1;01;004;004034;4034;Busca;;CN;0;0;10049;2011;65,8443;2011;10112;2011
1;01;004;004035;4035;Camerana;;CN;0;0;655;2011;23,6378;2011;654;2011
1;01;004;004036;4036;Camo;;CN;0;0;200;2011;3,6114;2011;202;2011
1;01;004;004037;4037;Canale;;CN;0;0;5636;2011;17,8655;2011;5727;2011
1;01;004;004038;4038;Canosio;;CN;0;0;82;2011;48,4476;2011;82;2011
1;01;004;004039;4039;Caprauna;;CN;0;0;120;2011;11,5018;2011;117;2011
1;01;004;004040;4040;Caraglio;;CN;0;0;6755;2011;41,6759;2011;6784;2011
1;01;004;004041;4041;Caramagna Piemonte;;CN;0;0;3032;2011;26,3287;2011;3038;2011
1;01;004;004042;4042;Cardè;;CN;0;0;1134;2011;19,3047;2011;1138;2011
1;01;004;004043;4043;Carrù;;CN;0;0;4428;2011;25,8380;2011;4482;2011
1;01;004;004044;4044;Cartignano;;CN;0;0;178;2011;6,4192;2011;179;2011
1;01;004;004045;4045;Casalgrasso;;CN;0;0;1448;2011;17,8066;2011;1457;2011
1;01;004;004046;4046;Castagnito;;CN;0;0;2113;2011;7,1148;2011;2163;2011
1;01;004;004047;4047;Casteldelfino;;CN;0;0;179;2011;33,9513;2011;179;2011
1;01;004;004048;4048;Castellar;;CN;0;0;284;2011;3,3404;2011;283;2011
1;01;004;004049;4049;Castelletto Stura;;CN;0;0;1351;2011;17,1301;2011;1360;2011
1;01;004;004050;4050;Castelletto Uzzone;;CN;0;0;365;2011;14,8584;2011;370;2011
1;01;004;004051;4051;Castellinaldo;;CN;0;0;897;2011;7,8028;2011;900;2011
1;01;004;004052;4052;Castellino Tanaro;;CN;0;0;337;2011;11,5178;2011;338;2011
1;01;004;004053;4053;Castelmagno;;CN;0;0;82;2011;49,3070;2011;81;2011
1;01;004;004054;4054;Castelnuovo di Ceva;;CN;0;0;139;2011;6,2621;2011;139;2011
1;01;004;004055;4055;Castiglione Falletto;;CN;0;0;708;2011;4,7202;2011;715;2011
1;01;004;004056;4056;Castiglione Tinella;;CN;0;0;871;2011;11,6345;2011;879;2011
1;01;004;004057;4057;Castino;;CN;0;0;500;2011;15,5227;2011;498;2011
1;01;004;004058;4058;Cavallerleone;;CN;0;0;652;2011;16,4378;2011;652;2011
1;01;004;004059;4059;Cavallermaggiore;;CN;0;0;5472;2011;51,5946;2011;5475;2011
1;01;004;004060;4060;Celle di Macra;;CN;0;0;93;2011;31,1052;2011;94;2011
1;01;004;004061;4061;Centallo;;CN;0;0;6817;2011;42,4848;2011;6842;2011
1;01;004;004062;4062;Ceresole Alba;;CN;0;0;2115;2011;37,0496;2011;2106;2011
1;01;004;004063;4063;Cerretto Langhe;;CN;0;0;455;2011;10,1423;2011;455;2011
1;01;004;004064;4064;Cervasca;;CN;0;0;4804;2011;18,2419;2011;4837;2011
1;01;004;004065;4065;Cervere;;CN;0;0;2162;2011;18,5961;2011;2146;2011
1;01;004;004066;4066;Ceva;;CN;0;0;5757;2011;43,1656;2011;5825;2011
1;01;004;004067;4067;Cherasco;;CN;0;0;8652;2011;81,5351;2011;8718;2011
1;01;004;004068;4068;Chiusa di Pesio;;CN;0;0;3730;2011;95,0188;2011;3723;2011
1;01;004;004069;4069;Cigliè;;CN;0;0;196;2011;6,1219;2011;196;2011
1;01;004;004070;4070;Cissone;;CN;0;0;82;2011;5,9034;2011;87;2011
1;01;004;004071;4071;Clavesana;;CN;0;0;900;2011;17,1508;2011;908;2011
1;01;004;004072;4072;Corneliano d'Alba;;CN;0;0;2037;2011;10,0878;2011;2048;2011
1;01;004;004073;4073;Cortemilia;;CN;0;0;2388;2011;24,9874;2011;2399;2011
1;01;004;004074;4074;Cossano Belbo;;CN;0;0;1030;2011;20,5398;2011;1027;2011
1;01;004;004075;4075;Costigliole Saluzzo;;CN;0;0;3344;2011;15,3423;2011;3369;2011
1;01;004;004076;4076;Cravanzana;;CN;0;0;408;2011;8,1183;2011;423;2011
1;01;004;004077;4077;Crissolo;;CN;0;0;172;2011;52,0529;2011;170;2011
1;01;004;004078;4078;Cuneo;;CN;1;0;55013;2011;119,6691;2011;55574;2011
1;01;004;004079;4079;Demonte;;CN;0;0;2059;2011;127,3063;2011;2073;2011
1;01;004;004080;4080;Diano d'Alba;;CN;0;0;3451;2011;17,5432;2011;3501;2011
1;01;004;004081;4081;Dogliani;;CN;0;0;4805;2011;35,6829;2011;4827;2011
1;01;004;004082;4082;Dronero;;CN;0;0;7205;2011;58,9574;2011;7264;2011
1;01;004;004083;4083;Elva;;CN;0;0;94;2011;26,2196;2011;99;2011
1;01;004;004084;4084;Entracque;;CN;0;0;807;2011;160,7314;2011;818;2011
1;01;004;004085;4085;Envie;;CN;0;0;2057;2011;24,9305;2011;2054;2011
1;01;004;004086;4086;Farigliano;;CN;0;0;1747;2011;16,4418;2011;1785;2011
1;01;004;004087;4087;Faule;;CN;0;0;496;2011;7,0300;2011;494;2011
1;01;004;004088;4088;Feisoglio;;CN;0;0;344;2011;7,6666;2011;345;2011
1;01;004;004089;4089;Fossano;;CN;0;0;24710;2011;130,1434;2011;24797;2011
1;01;004;004090;4090;Frabosa Soprana;;CN;0;0;815;2011;47,1437;2011;823;2011
1;01;004;004091;4091;Frabosa Sottana;;CN;0;0;1494;2011;37,6433;2011;1552;2011
1;01;004;004092;4092;Frassino;;CN;0;0;290;2011;17,0106;2011;293;2011
1;01;004;004093;4093;Gaiola;;CN;0;0;600;2011;4,9691;2011;603;2011
1;01;004;004094;4094;Gambasca;;CN;0;0;408;2011;5,7412;2011;406;2011
1;01;004;004095;4095;Garessio;;CN;0;0;3362;2011;131,2810;2011;3384;2011
1;01;004;004096;4096;Genola;;CN;0;0;2596;2011;13,7224;2011;2604;2011
1;01;004;004097;4097;Gorzegno;;CN;0;0;322;2011;13,9699;2011;321;2011
1;01;004;004098;4098;Gottasecca;;CN;0;0;174;2011;13,6769;2011;171;2011
